,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
EGFR_D761Y,0.17723462,0.7740584,0.1254928,-0.46368092,-0.5884094,0.42307138,0.16901226,-0.15376212,0.1227748,0.2944834,-0.07428631,0.47106802,2.34578,0.100064576,-0.19890353,-0.46864694,0.23100783,-0.310888,0.43554768,-0.2574804,-0.22278167,-0.10138253,0.7691521,-0.72919685,-0.07535903,0.3596434,1.176111,-0.24838896,-0.23499365,0.077053726,0.2652041,-0.2001547,1.3184962,0.5337529,0.033624783,-0.04339741,0.14009546,-0.31731778,-0.6265008,0.38364837,0.7478982,-0.3123474,-0.6958658,0.22415972,0.36231604,-0.21622574,-0.09652024,-0.46505126,0.195046,-0.32811818,-0.26558822,0.05968497,-0.14674996,-0.32710648,0.5283337,0.47755012,0.6629645,-0.31792712,-1.3408887,-0.21927893,-1.0962821,-0.040463764,0.07740299,0.04630614
PDGFRA,0.19485164,-0.073436685,-0.027418248,-0.012120437,0.58644193,-0.16303763,-0.044873413,-0.29455453,0.14678977,0.70569247,0.40445572,-0.89910966,-0.23442489,0.29315946,0.43296456,0.49965954,0.4597391,-0.50817496,0.23608477,-0.13432847,-0.41153455,-0.33087388,0.14795788,0.2629279,-0.033131775,-0.03816242,0.23778501,-0.21978924,-0.07509784,0.23335384,0.16648218,0.27364066,0.19655842,0.20052798,-0.0033627728,-0.37494534,-0.038250595,-1.150592,-0.116328485,-0.02341573,0.8282448,0.15739055,0.011227166,-0.8608974,-0.51793355,-0.869419,-0.66984874,0.56193507,0.46490112,-0.6695817,0.036635358,-0.16719082,0.23725988,0.020388264,1.0826948,-1.1645396,-0.019300086,-0.8442925,-0.30067697,0.13458097,-1.2576833,-0.2628241,-0.40891907,-0.68621093
PDGFRA_Amplification,0.1303406,-0.96047056,0.5956541,-0.61247516,-0.11704493,-0.16220753,-0.18863712,-0.40419626,-0.2683899,0.7763004,-0.55046517,-0.9116692,-1.0604473,0.14857703,0.21645007,0.0371288,-1.5485027,0.25230286,-0.23457937,1.3445096,0.31737489,-0.15813862,1.217832,0.31842455,-1.1871382,0.83488363,-0.12262546,0.15143727,0.092819564,-0.2503327,-0.6185657,0.2309038,0.3524069,0.6827202,-0.2519893,-0.37999496,0.06626917,-1.1763846,0.011536496,0.96084654,-1.039052,0.5452726,-0.08638455,0.270554,-0.17610908,0.1054262,-0.3833882,-0.68969095,0.32531387,-0.06617842,0.83171004,0.5251943,-1.5617247,-1.6584148,0.9046527,0.2603552,0.73862964,-0.770372,0.16065209,-0.6908156,-1.7795054,-0.6478183,0.04033443,0.5815829
Sunitinib,0.3864847,-0.22166464,0.027958838,-0.6221972,0.08204365,-0.45145717,0.053785227,0.13768062,-0.026364876,-1.016257,-0.17494804,0.0741441,-0.3621678,-0.23397502,0.15946966,0.19373344,0.068868816,0.040918935,-0.29450226,0.7490514,-0.17658353,-0.15033051,0.12504245,-0.029147407,-0.5413728,-0.37509266,0.28456193,-0.011337355,0.5001787,-0.10336891,-0.048999283,0.15753867,0.34500074,0.9053497,-0.35567984,-0.18577376,0.19518225,-0.42903388,-0.04000614,0.24001183,-0.97217846,0.1579476,-0.09642595,0.13475019,-0.14550208,0.09858899,-0.51153517,0.9866838,0.19622068,0.59716696,-0.71903753,-0.38347217,1.5131344,0.9880477,0.49749285,0.98335886,0.011425603,-0.4763076,0.037615396,0.23349999,0.5650563,-0.26220873,-0.42077363,0.22340068
EGFR_G719,-0.13245414,-0.13633415,-0.3074305,-0.18223098,-0.6202129,-0.040103182,-0.36726356,0.041204177,-0.53966236,-0.16680841,0.09446641,0.28874615,0.2664964,-0.30014127,-0.9132472,0.9197544,0.49459493,-0.08899054,-0.29811972,0.15698731,-0.13849436,0.56913555,0.4511005,0.5352766,-0.16481839,-1.8151184,-0.81300867,0.11404651,0.15089773,-0.77042514,0.06746908,-0.2407248,0.09280349,0.49655837,0.00824398,-0.012534875,0.9691797,-0.10777283,0.49930868,-0.09538406,1.277674,-0.10557838,-0.40853336,0.2977898,-0.06467698,0.4987891,-0.020964872,0.04850997,0.09425442,0.23794022,-0.12581766,-0.26549703,-0.16353136,-0.9594742,-0.35434383,-0.11736515,-0.353793,-0.3762054,0.13719395,0.37073404,-0.24012482,-1.5127095,0.91851664,-0.083299376
EGFR_S720,-0.92686445,0.078403205,-0.36500293,0.18441494,-0.78865653,0.0132096745,0.8224647,0.21837787,-0.4603451,-0.49444702,0.3641678,0.42167747,-0.2354701,-0.74871093,0.33402374,0.38379794,-0.72996396,0.32048354,0.11435265,-1.0045308,0.17129391,-0.038697876,0.030202018,-0.5064859,-0.10452571,-0.40892822,0.2183346,0.8782969,1.0560074,-0.090288214,-0.15785365,-1.4065995,0.39209664,-0.08975927,-0.34447998,0.1615905,0.31570908,0.64803714,1.4745889,-0.45757535,-0.3969086,0.03418808,-0.36064556,-0.4589362,-0.35103288,-0.033707574,0.12574686,-0.16743696,-0.15034464,0.024990961,-0.40391,0.73225033,1.0947529,-0.39296806,0.35205382,0.43714684,-0.13238567,-0.041485623,1.0418869,-0.09086745,-1.6064348,-0.17234515,1.4912411,-0.5006778
EGFR_K757R,-0.34886557,-1.0261954,-0.015603259,-0.9779416,-1.7076714,-0.7135539,1.8009969,0.53668493,-0.18666898,-0.26900706,0.69596475,0.8364632,0.0331719,-0.09508303,-0.87256116,0.13073575,0.5228363,0.107753046,-0.18609503,-0.87885386,0.0065895882,0.48409146,0.148885,-0.09543576,0.031708896,-0.25116977,0.51881945,-0.39535147,-0.28492007,0.52049375,0.17977835,0.56005734,0.42373326,0.10293762,-0.25298497,0.32883847,0.37094116,-0.39162445,-0.21919058,-1.5178816,-0.29289663,0.05348479,0.43984282,0.22415352,-0.10644357,-0.1607737,1.0947138,-0.43261126,-0.15933774,0.13078955,0.001590267,1.621855,-0.26288372,0.38086507,-0.4023583,0.26392162,0.43996695,-0.13295953,0.32518026,-0.5795129,0.89609516,0.12259202,0.34353077,-0.25133643
EGFR_E746G,-0.17575963,-0.54116255,0.1985013,0.10091217,0.091685586,-0.015778728,0.08101593,-0.06457878,0.21111175,0.021897808,-0.22824179,-0.5542082,-0.2104387,0.16095522,-0.87619907,-0.06944162,-0.5158104,-0.14531456,-0.67016214,0.21395427,-0.29102388,0.10859624,0.8222224,0.27064753,0.8451203,-0.1077599,0.11250976,0.111203425,0.08741136,0.2744125,-0.036023255,0.26555508,0.15309098,-0.12565687,0.5845294,0.42006817,-0.408363,-0.6518543,0.29409823,-0.3453688,0.532249,0.5156448,1.4600651,-1.427072,-0.34015703,-0.10823555,-0.7261307,-0.22307424,-0.14150272,0.22620343,-0.2838194,0.35125655,0.09024027,-0.12311449,0.38150457,0.5820544,-0.038430005,-0.19714704,1.5049859,0.015103956,-1.2524285,0.15907954,-0.045683447,0.13233419
EGFR_V769_D770insASV,-1.222462,0.16784802,-0.07921602,-0.107895896,-0.021254601,-0.33998555,-0.39530453,-0.024401952,0.19569202,-1.0794729,0.3366981,-0.26974064,0.609965,-0.055157095,0.82944983,0.67009455,0.00028491626,0.5154788,-0.0039519547,-0.03476344,-0.5623762,-0.5017162,-0.17107254,-0.40104473,-0.5537122,0.22248578,-0.012490821,0.68352735,-0.046323676,-0.2249852,0.23357809,0.017911721,-0.1869857,0.77551967,0.43763173,-0.59246653,0.045036435,0.39655742,-0.08253737,-0.07978499,0.009128766,-0.28129256,-0.1926756,0.29600284,0.06467906,-0.7608959,-0.0712502,-0.026005559,-0.3181088,0.08431883,0.3751623,0.05417452,0.29574823,-0.33220696,-0.214781,0.0233303,0.3807281,-1.5812573,-0.115558386,0.7835823,-0.40369657,-0.58545756,-0.10220632,-0.27225178
EGFR_Exon 20 Insertion,0.4268488,0.19976266,-0.29614583,-0.31705433,-0.3002528,0.10099625,0.3732043,-0.078404054,-0.06637477,-0.68768954,0.42994434,-0.0045371708,-0.39533854,-0.08053718,-0.11487583,0.32919127,0.19563445,-1.1979711,0.07634015,-0.037203126,0.06741483,0.33666468,0.15924516,-1.0256631,-0.049955085,1.0208571,-0.20114923,-0.19829127,-0.29262787,-0.28872842,-0.11048314,0.15332481,0.24966314,0.0027242834,-0.6931757,-0.43514827,-0.1578526,-0.23560128,0.05309448,2.1631331,-0.769732,0.16773506,-0.42385715,0.29478994,0.35315526,-0.05033329,0.17124657,-0.4375616,0.18861476,0.68187094,-0.10611602,-0.61192065,-0.2563049,-1.0468769,0.22407974,-0.059732653,0.11254006,0.2204402,0.2058016,0.41210395,0.031599093,0.116407156,-0.02432556,0.18182544
ERBB3,-0.2604661,0.34108153,0.16229722,-0.31546482,-0.009110763,-0.019673025,0.6678405,0.26008162,-1.2568358,0.3916741,0.2606183,0.09732221,0.3652056,0.14652959,-0.07556698,0.06258645,-0.19960079,-0.513676,-0.0141748665,0.37706262,-0.6493598,-0.0610461,-0.179788,-0.47973484,-0.19329053,-0.1327822,-0.0066646324,0.08549036,-0.73038656,1.1847619,0.29900226,0.6268866,-0.23034994,0.30697438,0.77181226,0.49041086,0.118176594,-0.79745674,-0.061905853,-0.3987717,-0.509531,-0.11822003,-1.1348127,0.006559578,0.05557133,0.046920918,0.28295624,0.024820019,0.49194226,-0.0882495,-0.2816684,-0.0037990608,-0.44694495,0.02944868,-0.009687725,-0.16025275,1.610995,0.68357086,0.5271906,-0.22051114,0.038507763,0.2928228,0.19066,0.4496969
ERBB3_V855A,0.03128762,0.2724846,0.10575445,0.21416134,0.72397584,0.0070109963,0.26528516,0.29849228,0.3304206,-0.25995997,0.48589012,-0.03081182,-0.22920804,-0.6767672,0.52184844,-0.632202,-0.07250635,0.27405205,0.45801988,0.22905816,-0.13028924,-0.029731255,-1.1060915,0.013125032,0.28289932,-0.24403931,-0.3120963,0.07472101,-0.36703396,0.05692147,0.072836086,-0.40813336,-0.48132533,0.27938136,0.439441,0.3073581,0.13228421,-0.13305554,-0.4610235,-0.6664958,-0.16197385,0.30333108,0.2577407,0.30020773,-0.054839708,0.5188312,0.11164511,-0.21534978,0.3350755,-0.04301216,-0.615255,0.4765338,-1.1069793,0.23648785,0.40820026,-1.3772647,0.036736805,-0.032793745,0.57124877,0.11657239,0.88145953,0.25423652,-0.29787096,0.015582108
Pertuzumab,0.20146318,0.13261007,-0.0072648507,-0.42587402,-0.26102048,0.98523486,-0.28872418,0.6218616,0.20375612,-0.61716485,0.13641995,-0.2580801,0.10672922,0.71555346,-0.12180412,-0.34689456,-0.27827486,-0.11115792,-0.45316392,-0.18174334,1.0626364,0.24427763,0.080876194,0.24994087,0.26758856,0.31527874,-0.0636259,0.62218237,-0.45410383,-0.722406,0.18501368,-0.21006313,0.33431557,-0.11752396,0.50609577,0.9164999,-0.022925634,-0.2559901,-0.044974457,-0.2961877,-0.43003425,0.054664902,-0.0048491424,-0.95120156,0.8012982,-0.25178787,-0.38103324,-1.3354982,0.020542694,-0.19311473,-0.07832531,-0.2157668,0.028644964,0.016497571,-0.46988094,-0.086850315,0.32151365,-0.14739235,0.17221318,-0.31090242,0.54521024,0.0836935,0.24478324,0.32555455
MET_D1228V,-0.21457992,0.15397689,0.5526496,-0.3223071,0.043852247,-0.4721057,-0.15159361,-0.80671716,-1.2487438,-0.43956003,-0.8875734,0.56778884,0.0086150095,0.014880625,-0.52682817,0.32467422,-0.3404711,-0.048230045,0.5152608,1.614437,0.42307222,0.16957808,-0.3321024,-0.010546528,-0.11250947,-0.23273095,-0.15780859,1.0796129,0.3367351,-0.1506344,-0.9355288,0.24436408,0.025582511,-0.35778165,0.019459689,-0.5432799,-0.04367193,-0.24677932,0.105784185,0.76216733,-0.10534825,-0.22238259,-1.1577971,0.43321523,0.46484584,0.0015200167,0.098906055,-0.11274166,0.27682927,-0.74452204,-0.03553584,0.8731428,-0.024768228,1.4387809,-0.13257255,0.5000191,1.1841077,0.64831257,-0.24704188,-0.4195556,0.7163716,0.23986478,0.3788436,-0.43293107
Savolitinib,-0.032802615,0.74272674,-0.038657043,-0.8639685,-0.20703356,-0.8067037,0.5091406,1.1455879,0.0060905446,-0.9099649,-0.99281645,-0.55236065,1.5982625,-0.44774202,-0.68938804,-0.30436835,0.0044293557,-0.19688874,0.20875306,-0.6743819,-1.7404712,-0.86597824,-0.3083244,-0.33741775,-0.6092943,0.17990637,-0.8538065,-0.20676742,-0.13758096,0.99060744,-0.9352645,-0.6208585,-0.015752094,0.22463305,-0.20717464,0.1986696,-0.012148187,-0.18381412,0.04066292,0.11251166,0.4311423,0.1393319,0.31347066,-0.15568498,1.1553224,0.120518036,0.44703707,-0.19319838,-0.39754245,-1.1392837,-0.111096665,-0.9833978,-1.4941243,-0.57533824,-0.41422284,0.7355265,0.31710383,0.5115512,-0.8353464,-0.35092875,0.30519143,-0.2425902,-0.058123343,0.105227016
RB1,0.34334356,-0.07042336,0.5740963,0.937583,-0.03592551,0.03784549,-0.5945704,0.18228084,0.44916067,-0.04433661,0.6725103,0.15059091,-0.98310935,0.023987195,-0.3107203,0.2652104,0.3560698,-0.06040312,-0.39430305,-0.44901922,0.002204611,-0.7792402,-0.28492218,-0.37574667,0.72047,0.0078594275,0.6968917,0.86122566,-1.580638,-0.366816,-0.11433852,-0.12421754,0.69234216,0.004913848,0.01763529,0.19475095,0.04682336,0.4341841,0.26643592,0.48344895,0.0012160407,-0.66450316,0.110043004,0.44662237,0.37302294,-0.2524204,-0.07988903,1.3761698,0.35923877,-0.34449312,0.5865794,0.091158696,-0.07799854,0.0055873003,0.0023897495,0.27574047,0.5907328,0.023830634,0.3910715,0.059922636,0.28502977,0.25207064,-0.75481653,-0.015222538
RB1_Mutation,0.109368555,-0.17645983,0.19313279,0.94234264,-0.056734823,0.10233652,1.366227,-0.041546848,0.28474632,0.12088533,-0.53042656,-0.004626273,0.04002011,0.009719991,0.8591719,0.07919667,0.053020425,-0.35731772,-0.32912037,0.009510069,-0.32462958,-0.04509787,0.06604048,0.58516115,-0.99058175,0.13200131,0.7631024,0.21451898,0.19193742,0.28420544,-0.40643182,1.0629419,-0.66082484,-0.22518069,0.7833268,-0.07056903,0.0067578037,0.14328583,-0.4571799,0.2503772,-0.23832919,-0.03261076,-0.045753554,0.42534375,0.35564235,0.24172494,0.24112578,-0.11794865,-0.21061854,0.490534,0.4892523,0.44376495,-0.43328512,0.44496927,0.343271,0.065155774,0.7167887,0.58830845,0.12708364,-1.1929135,-0.29852718,0.7741999,-0.059889022,-0.25513
Chemotherapy,0.04067771,-0.052876566,0.06005452,-0.12702838,0.24215756,-0.4989011,-0.045801412,0.34416705,-0.81771994,-0.8050063,-0.74528056,0.13185534,-0.18053214,0.07545691,1.3154157,-0.08862803,0.37975448,0.114501104,-0.11861304,-0.5555614,-0.41187954,0.31844303,0.5622268,0.77267486,0.32769772,0.33630005,0.01730625,0.08397016,0.15325622,-0.04747154,-0.013864777,-0.05777126,-1.3127934,0.13336341,-0.1978324,-0.11178514,0.54145056,-0.22367294,-0.3864534,-0.5434506,0.15413298,-0.051832393,-0.4081246,0.07432435,0.64118636,-0.29389167,-0.60284907,2.1756573,0.7857991,-0.27170804,-0.6324951,0.067927115,0.4375525,-0.097226575,0.9287589,-0.045782886,-0.13182148,-0.024059558,0.2619826,-0.48116502,0.008894582,-0.7265099,-0.13261698,-0.24322294
SQSTM1::NTRK1,-0.0704146,-0.5482355,-0.025457319,0.41524032,-0.07693705,1.9019352,-0.25148746,0.38556117,-0.65123624,0.55075556,0.35792473,0.47677237,0.3817541,-0.73381275,-0.76271874,0.023633184,-0.016624976,-0.18780275,-0.051786076,0.047325272,0.34554756,0.3205535,-0.80438113,0.47969955,-1.0624014,0.19369368,-0.15242817,0.41741988,-0.59739304,-0.8284791,-0.5267057,0.6045556,0.71128565,0.05539473,-0.15087704,0.15121317,0.12950496,0.87275714,0.009253944,0.25412792,0.40921387,-0.9310975,0.42007127,-0.06496235,0.5118882,0.054643232,0.07062386,-0.21669163,-0.28418067,0.14411265,-0.21032064,0.15608673,-0.0561857,0.41531995,0.1175629,0.06425647,1.2916077,-0.70164293,-0.13767594,-0.55579114,-0.73440224,-0.24661493,0.40465963,0.2775545
SQSTM1::NTRK1_Fusion,-0.22426356,1.1229833,0.1201649,0.49033573,-0.12044715,-0.5253959,-0.34066218,0.73468465,0.28028774,0.3958614,0.05639098,0.03686175,-0.3428178,0.033622365,-0.08020475,-0.7343067,0.07711773,-0.095799185,-0.408365,0.47982305,-0.2714153,-0.40938383,-1.2037716,0.08266647,0.043388143,-0.16231745,1.1051807,-0.17236981,-0.012513246,-0.12461283,-0.05131347,-0.10178648,-0.39244193,0.48758844,-0.10280699,-0.0073888004,0.1806148,0.11714642,0.31221557,-0.13698271,0.08905727,-0.091330074,0.06075774,-0.314677,0.08223258,0.30123645,0.42586288,-0.9159752,0.1828277,-0.35977128,0.665286,0.15133542,-0.3379177,0.57176095,0.6125178,0.7156246,0.049543932,0.17584755,0.68257487,-0.6617903,-0.4279226,0.60881656,-0.3529336,-0.1321443
Entrectinib,0.009927357,0.8693288,0.59602773,0.6210918,-0.34084463,-0.37698615,-0.06588746,0.019955652,0.30457056,0.66783744,0.0044646757,0.25796935,-0.6738008,-0.18825614,-0.044455364,-0.948563,-0.080712624,-0.37557793,0.9002158,-0.9076338,0.61783946,-0.19827366,-0.18462537,0.2249478,-0.85926616,-0.08009672,-0.59737164,-0.26851913,0.47571048,0.13294658,-0.18187137,-0.30549276,-0.4026487,0.6256072,-0.9956285,0.19383042,0.39563867,0.07130924,0.12890728,0.11009741,0.06463474,0.19527376,0.0033454075,0.8250539,0.31677103,-1.0295528,-0.268256,1.5678637,0.53654075,1.3494534,-0.35055694,0.17747474,0.046646107,0.43359733,-0.46238467,-2.308687,0.51609796,-0.50079745,-0.3202793,-0.08020735,0.04505316,-0.1593634,0.093238205,-0.54164535
ERBB2_G776L,-0.05972321,0.34756413,-0.15863514,0.3988099,-0.30306262,-0.6032131,-0.50983006,-0.15248533,-0.30554613,0.27469197,0.89992076,-0.029629618,0.93566924,0.7395566,0.95368016,-1.5035069,-0.62536556,0.16202173,-0.36069036,0.05000743,1.1011215,0.46839267,1.3149784,-0.21129327,0.41124487,-0.071776785,0.4053968,-0.5487816,-0.4110314,0.106101155,0.0009069332,1.478674,-0.14534943,-0.2651137,-0.30388236,0.3548037,0.19280328,0.49655536,2.2413502,0.2613649,0.05639023,-0.08517961,0.34496176,0.38026255,0.044067997,-0.53031045,-0.15314993,-0.20157912,-1.0723324,0.716896,0.860422,-0.11978996,0.93985915,0.34189042,0.15517095,0.11615922,0.31229243,-0.51573217,0.14119178,-0.14934584,0.41979137,-0.69619614,-0.2495652,-0.20673077
ERBB2_M774DELINSWLV,-0.7287263,0.6452972,-0.42713597,0.95468694,-0.284263,-0.38248366,-0.07868093,-0.0827487,0.2218763,0.19821432,0.82270145,-0.18518527,0.2881972,1.7826109,-0.035657525,-0.46132404,-0.06711777,1.0891197,2.1801493,1.4793571,-0.069205485,0.089921124,0.49585447,-0.08244603,0.79073226,0.6898189,0.37877703,0.60999477,-0.78217185,-0.30534482,0.3808943,-0.16837892,0.37799954,0.19696262,-0.20090736,-1.5981039,0.18187499,0.59507245,0.17523454,0.44719413,-0.061288603,-0.8400653,0.27414826,-0.53291065,0.31996393,0.030698963,-0.49409395,0.18701725,0.8653485,-0.66831785,0.681071,0.7742321,0.08012836,1.6338217,1.0807608,0.37849694,-0.44976532,0.3535082,-0.25246555,-0.7307193,1.1809953,0.2040793,0.6316079,0.31456286
Infigratinib,0.33204708,-0.1631628,-0.75964576,-0.22477874,0.14958525,0.44090888,0.05378285,-0.1355648,-0.07525565,0.14875232,0.12892032,-0.21645233,0.15264316,-0.020644434,0.07617202,0.22719644,0.21116902,-0.04083546,-0.14525701,0.37759703,0.14565656,0.17330308,-0.4181906,-0.6374136,-0.26787487,0.087433994,-0.032670084,-0.105539896,-0.4328471,0.32270655,-0.08401682,-0.22205253,0.35469824,0.026995735,-0.23420277,-0.14538193,0.11036748,0.29623783,0.27657095,-0.35950157,-0.21530384,-0.28626254,0.04092951,0.32841054,0.36271936,0.72547245,-0.20991611,0.16390854,0.009219788,-0.093731135,0.37866136,0.1478253,-0.19110881,-0.16762945,-0.35020024,0.35972968,-0.16202565,-0.13241313,0.17268513,-0.17006204,0.027196782,0.36231306,-0.6489356,0.20718236
GNAS,-0.031979118,0.9119789,-0.015132139,-0.35604653,-0.11480482,0.11013358,-0.47870967,-0.25980425,-0.5775665,-0.26294667,-0.5203976,-0.033412524,-0.10069131,-0.3560543,0.7096334,-0.22231796,-0.5041528,-0.35020548,0.056221828,0.2743098,-0.035546653,-0.871955,0.78168654,0.83461976,0.17829476,-0.09998554,-0.025710626,-0.20033467,-0.15316023,1.7821935,0.13532144,-0.6892331,-0.113323234,-0.42124602,0.21970673,-0.014957653,0.2710669,-0.21299408,0.26707196,0.78850216,1.317172,0.13831784,0.14319658,-0.647319,-0.27594104,0.4955949,1.5010408,-0.15820311,0.033399407,0.06501189,-0.20124887,0.1699437,-0.58176047,-0.25947785,0.19443108,-1.2366456,0.640791,0.958535,0.75257474,0.13518499,0.4090026,-0.07755534,0.33563477,0.09878412
GNAS_c.393T>C,0.4339219,0.20068325,0.20127629,-0.3131284,-0.7801781,-0.067068994,-0.54798883,0.7198391,0.31132463,-0.38030675,0.48344386,0.05284919,-0.21306144,-0.31479016,0.7573369,0.05896593,1.1128869,0.605292,1.052647,2.0973053,-0.023173686,1.4196962,-0.4896787,-0.27707365,0.18713738,0.1690037,-0.06999003,-0.29450855,-0.27359995,-1.220312,-0.7214338,0.27117395,0.52877474,-0.37620342,-0.48193154,-0.8644719,-0.24298793,0.28028128,0.25162768,2.0594316,-0.33109018,-0.15007551,-0.48894095,0.6218805,-0.10767112,0.58531004,0.24145626,-0.34293577,-1.0425614,-1.3181282,-1.0834898,0.18081963,-0.4848603,0.25523892,-0.23128958,0.1492385,-0.09589301,-0.9947018,0.20688313,0.303627,0.35827506,-0.03033273,1.9581661,0.090033785
Pi103,0.42667976,-0.33063033,-0.28075287,1.1222161,0.0039445325,0.32596672,1.1544384,-0.6486266,-0.054566015,-0.47393155,0.26036206,-0.30997697,1.3468982,0.20370083,-0.14927277,-0.7861063,-0.2583716,-0.003872831,0.25729847,-1.188939,-1.051973,-0.40932873,0.25562835,-0.061951566,1.912261,-0.0007944064,-1.1051403,0.005591766,-0.3879623,-0.89196306,0.6826021,-0.34996715,-0.71487886,-0.039642088,0.21324472,-0.15199813,-0.9717937,0.55548173,1.1314079,0.48270178,-0.52827305,0.25813374,0.9317456,0.30454203,1.4195348,-0.16282526,0.2751442,-0.530676,-0.046047386,-0.94466424,0.53404915,-0.12457816,-0.41210583,0.90913486,-0.20002148,-1.0445372,0.67934227,-0.14797117,-0.30862397,-0.27893457,0.43657792,-0.08293549,0.45871568,-0.17279084
EGFR_L858R OR  Exon 19 Deletion,0.20045696,0.5838365,-0.1711917,0.1327666,0.08823452,-0.2958501,0.45414078,-0.028065797,0.35416815,-0.39758828,-1.4842066,0.08883338,0.41690466,-0.08886799,0.36971316,-0.49430135,-0.48997203,0.31021035,-0.19869097,0.14531262,0.7034323,0.072467096,0.16124068,-0.25190324,0.10140409,-0.22985335,-0.15556584,0.41369894,-0.005962992,-0.044839926,1.0964197,0.55686074,-0.16827074,0.13813837,0.27545893,0.08601388,0.82742524,0.20941132,-0.17630948,0.35436434,0.41414946,1.1901723,0.99043036,0.5707601,-0.31786695,-0.17990957,-0.07789039,0.83662724,1.5524766,0.12260681,-0.37563455,0.25682706,-0.21341679,-0.043058064,0.23173304,-0.703193,0.68786895,0.070261195,-0.058129128,-0.6565679,0.26490852,-0.5282826,-0.9604488,0.22089842
Lapatinib,-0.26367277,0.105450794,-0.0068950467,1.5312783,0.19087845,0.45234385,-1.0156542,-0.1625598,-1.2553298,0.3404157,-1.2592967,0.22164077,-0.4820641,0.114746325,0.68721586,1.1293164,-0.10435454,-0.22760932,0.10538303,-0.044300005,-0.40511706,0.1849109,-0.011077749,-0.2371073,-0.56211823,-0.3746005,1.4809469,-0.21900056,0.39351073,0.50865686,-0.18118393,-0.18383202,-0.018432625,0.52964085,1.3858263,-0.12795347,-0.044334844,-0.1595772,-0.10603128,-0.8306217,0.56135124,0.07663661,-0.9875199,0.4700564,0.27500257,-0.026154626,-0.3766486,0.23748389,-0.06195742,0.030975379,0.019743033,-0.058538347,-1.1509643,0.08725415,0.1419644,1.8859242,0.09160091,0.019024804,-0.6846224,0.7272339,0.5790845,1.132967,0.5970637,-0.2617719
